Date,Time (UTC),Type,Symbol,Specification,Liquidity Indicator,Trading Fee Rate (bps),USD Amount USD,Fee (USD) USD,USD Balance USD,BTC Amount BTC,Fee (BTC) BTC,BTC Balance BTC,ETH Amount ETH,Fee (ETH) ETH,ETH Balance ETH,LTC Amount LTC,Fee (LTC) LTC,LTC Balance LTC,DOGE Amount DOGE,Fee (DOGE) DOGE,DOGE Balance DOGE,USDC Amount USDC,Fee (USDC) USDC,USDC Balance USDC,XRP Amount XRP,Fee (XRP) XRP,XRP Balance XRP,FET Amount FET,Fee (FET) FET,FET Balance FET,SHIB Amount SHIB,Fee (SHIB) SHIB,SHIB Balance SHIB,LRC Amount LRC,Fee (LRC) LRC,LRC Balance LRC,SUSHI Amount SUSHI,Fee (SUSHI) SUSHI,SUSHI Balance SUSHI,BONK Amount BONK,Fee (BONK) BONK,BONK Balance BONK,FTM Amount FTM,Fee (FTM) FTM,FTM Balance FTM,RNDR Amount RNDR,Fee (RNDR) RNDR,RNDR Balance RNDR,ALI Amount ALI,Fee (ALI) ALI,ALI Balance ALI,PEPE Amount PEPE,Fee (PEPE) PEPE,PEPE Balance PEPE,Trade ID,Order ID,Order Date,Order Time,Client Order ID,API Session,Tx Hash,Deposit Destination,Deposit Tx Output,Withdrawal Destination,Withdrawal Tx Output
2025-01-21,15:32:46.128,Sell,BONKUSD,Limit,Maker,10.00 ,$441.28 ,($0.44),$446.37 ,,,0.00010948 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"(13,371,693.0 BONK)",,"2,735,135.193832 BONK ",,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889249508,73771239542634923,2025-01-21,15:31:37.283,,web,,,,,
2025-01-21,15:32:46.128,Sell,BONKUSD,Limit,Maker,10.00 ,$90.26 ,($0.09),$536.54 ,,,0.00010948 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"(2,735,134.0 BONK)",,1.193832 BONK ,,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889249511,73771239542634923,2025-01-21,15:31:37.283,,web,,,,,
2025-01-21,15:32:46.129,Sell,BONKUSD,Limit,Maker,9.89907 ,$0.00 ,($0.00),$536.54 ,,,0.00010948 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,(1.193832 BONK),,0.0 BONK ,,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889249513,73771239542634923,2025-01-21,15:31:37.283,,web,,,,,
2025-01-21,17:21:18.349,Buy,BONKUSD,Limit,Taker,25.00 ,($532.22),($1.33),$2.99 ,,,0.00010948 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"15,529,398.053726 BONK ",,"15,529,398.053726 BONK ",,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889303097,73771239557289723,2025-01-21,17:21:18.349,,web,,,,,
2025-01-21,18:39:50.533,Sell,BONKUSD,StopLimit,Taker,25.00 ,$0.84 ,($0.00),$3.83 ,,,0.00010948 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"(24,195.568037 BONK)",,"15,505,202.485689 BONK ",,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889335976,73771239563995000,2025-01-21,18:22:39.118,,web,,,,,
2025-01-21,18:39:50.533,Sell,BONKUSD,StopLimit,Taker,25.00 ,$189.98 ,($0.47),$193.33 ,,,0.00010948 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"(5,468,193.869332 BONK)",,"10,037,008.616357 BONK ",,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889335977,73771239563995000,2025-01-21,18:22:39.118,,web,,,,,
2025-01-21,18:39:50.533,Sell,BONKUSD,StopLimit,Taker,25.00 ,$347.56 ,($0.87),$540.03 ,,,0.00010948 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"(10,000,000.0 BONK)",,"37,008.616357 BONK ",,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889335975,73771239563995000,2025-01-21,18:22:39.118,,web,,,,,
2025-01-21,18:39:50.533,Sell,BONKUSD,StopLimit,Taker,24.99997 ,$0.29 ,($0.00),$540.32 ,,,0.00010948 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"(8,378.501414 BONK)",,"28,630.114943 BONK ",,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889335974,73771239563995000,2025-01-21,18:22:39.118,,web,,,,,
2025-01-21,18:39:50.533,Sell,BONKUSD,StopLimit,Taker,24.99999 ,$1.00 ,($0.00),$541.31 ,,,0.00010948 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"(28,630.114943 BONK)",,0.0 BONK ,,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889335973,73771239563995000,2025-01-21,18:22:39.118,,web,,,,,
2025-01-21,19:01:39.438,Credit,BTC,Commission referral credit,,,,,$541.31 ,0.0000176 BTC ,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,,,103.397341 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",,,,,,,,,,,
2025-01-21,19:31:55.425,Sell,RNDRUSD,StopLimit,Taker,24.99996 ,$26.35 ,($0.07),$567.60 ,,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(3.697853 RNDR),,99.699488 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889352423,73771239567142931,2025-01-21,18:49:01.132,,web,,,,,
2025-01-21,19:31:55.425,Sell,RNDRUSD,StopLimit,Taker,24.99999 ,$97.86 ,($0.24),$665.21 ,,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(13.706015 RNDR),,85.993473 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889352422,73771239567142931,2025-01-21,18:49:01.132,,web,,,,,
2025-01-21,19:31:55.425,Sell,RNDRUSD,StopLimit,Taker,24.99999 ,$49.65 ,($0.12),$714.74 ,,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(6.951405 RNDR),,79.042068 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889352421,73771239567142931,2025-01-21,18:49:01.132,,web,,,,,
2025-01-21,19:31:55.425,Sell,RNDRUSD,StopLimit,Taker,25.00 ,$89.54 ,($0.22),$804.06 ,,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(12.565642 RNDR),,66.476426 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889352424,73771239567142931,2025-01-21,18:49:01.132,,web,,,,,
2025-01-21,19:31:55.425,Sell,RNDRUSD,StopLimit,Taker,24.99999 ,$40.00 ,($0.10),$843.96 ,,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(5.61882 RNDR),,60.857606 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889352425,73771239567142931,2025-01-21,18:49:01.132,,web,,,,,
2025-01-21,19:32:34.728,Sell,RNDRUSD,StopLimit,Maker,10.00 ,$433.25 ,($0.43),"$1,276.77 ",,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(60.857606 RNDR),,0.0 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889352618,73771239567142931,2025-01-21,18:49:01.132,,web,,,,,
2025-01-22,18:56:54.750,Buy,RNDRUSD,Limit,Maker,10.00 ,($350.69),($0.35),$925.72 ,,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,49.0 RNDR ,,49.0 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889677730,73771239678490286,2025-01-22,18:25:48.458,,web,,,,,
2025-01-22,18:56:54.750,Buy,RNDRUSD,Limit,Maker,10.00 ,($249.78),($0.25),$675.70 ,,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,34.9 RNDR ,,83.9 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889677733,73771239678490286,2025-01-22,18:25:48.458,,web,,,,,
2025-01-22,18:57:11.893,Buy,RNDRUSD,Limit,Maker,10.00 ,($672.53),($0.67),$2.50 ,,,0.00012708 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,93.967821 RNDR ,,177.867821 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889678013,73771239678490286,2025-01-22,18:25:48.458,,web,,,,,
2025-01-22,19:01:18.282,Credit,BTC,Commission referral credit,,,,,$2.50 ,0.00000355 BTC ,,0.00013063 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,,,177.867821 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",,,,,,,,,,,
2025-01-23,10:38:30.764,Sell,RNDRUSD,StopLimit,Taker,24.99999 ,$36.49 ,($0.09),$38.89 ,,,0.00013063 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(5.338813 RNDR),,172.529008 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889874603,73771239731737018,2025-01-23,04:58:50.700,,web,,,,,
2025-01-23,10:38:30.764,Sell,RNDRUSD,StopLimit,Taker,24.99999 ,$23.93 ,($0.06),$62.76 ,,,0.00013063 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(3.497713 RNDR),,169.031295 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889874601,73771239731737018,2025-01-23,04:58:50.700,,web,,,,,
2025-01-23,10:38:30.764,Sell,RNDRUSD,StopLimit,Taker,24.99999 ,$38.41 ,($0.10),$101.07 ,,,0.00013063 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(5.618881 RNDR),,163.412414 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889874602,73771239731737018,2025-01-23,04:58:50.700,,web,,,,,
2025-01-23,10:38:30.764,Sell,RNDRUSD,StopLimit,Taker,24.99999 ,$103.12 ,($0.26),$203.94 ,,,0.00013063 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(15.100319 RNDR),,148.312095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889874605,73771239731737018,2025-01-23,04:58:50.700,,web,,,,,
2025-01-23,10:38:30.764,Sell,RNDRUSD,StopLimit,Taker,25.00 ,$400.01 ,($1.00),$602.95 ,,,0.00013063 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,(58.55 RNDR),,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889874604,73771239731737018,2025-01-23,04:58:50.700,,web,,,,,
2025-01-23,13:48:32.667,Buy,BONKUSD,Limit,Taker,25.00 ,($70.19),($0.18),$532.59 ,,,0.00013063 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"2,290,645.995413 BONK ",,"2,290,645.995413 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889911507,73771239769806237,2025-01-23,13:48:32.667,,web,,,,,
2025-01-23,13:48:32.667,Buy,BONKUSD,Limit,Taker,25.00 ,($526.69),($1.32),$4.58 ,,,0.00013063 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,"17,190,719.654834 BONK ",,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140889911506,73771239769806237,2025-01-23,13:48:32.667,,web,,,,,
2025-01-23,19:01:23.731,Credit,BTC,Commission referral credit,,,,,$4.58 ,0.00000428 BTC ,,0.00013491 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",,,,,,,,,,,
2025-01-24,21:24:00.659,Sell,LTCUSD,Limit,Maker,9.99994 ,$540.70 ,($0.54),$544.75 ,,,0.00013491 BTC ,,,0.0 ETH ,(4.44 LTC),,12.75576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140890554497,73771239930176325,2025-01-24,16:51:13.331,,web,,,,,
2025-01-24,21:24:00.686,Sell,LTCUSD,Limit,Maker,9.99986 ,$538.27 ,($0.54),"$1,082.47 ",,,0.00013491 BTC ,,,0.0 ETH ,(4.42 LTC),,8.33576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140890554499,73771239930176325,2025-01-24,16:51:13.331,,web,,,,,
2025-01-24,21:24:00.692,Sell,LTCUSD,Limit,Maker,10.00 ,$608.90 ,($0.61),"$1,690.77 ",,,0.00013491 BTC ,,,0.0 ETH ,(5.0 LTC),,3.33576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140890554501,73771239930176325,2025-01-24,16:51:13.331,,web,,,,,
2025-01-24,21:24:00.704,Sell,LTCUSD,Limit,Maker,9.99978 ,$406.23 ,($0.41),"$2,096.59 ",,,0.00013491 BTC ,,,0.0 ETH ,(3.33576 LTC),,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140890554503,73771239930176325,2025-01-24,16:51:13.331,,web,,,,,
2025-01-25,00:00:17.718,Buy,ETHUSD,Limit,Maker,9.99998 ,"($1,655.02)",($1.66),$439.91 ,,,0.00013491 BTC ,0.5009 ETH ,,0.5009 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140890578754,73771239960525940,2025-01-24,23:29:40.952,cc54570a-ca28-40a2-8e90-0d1b318be2a8,mobile,,,,,
2025-01-25,00:00:17.719,Buy,ETHUSD,Limit,Maker,9.41591 ,($0.15),($0.00),$439.76 ,,,0.00013491 BTC ,0.000045 ETH ,,0.500945 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140890578758,73771239960525940,2025-01-24,23:29:40.952,cc54570a-ca28-40a2-8e90-0d1b318be2a8,mobile,,,,,
2025-01-25,00:00:17.719,Buy,ETHUSD,Limit,Maker,9.99981 ,($433.83),($0.43),$5.50 ,,,0.00013491 BTC ,0.1313 ETH ,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",2840140890578756,73771239960525940,2025-01-24,23:29:40.952,cc54570a-ca28-40a2-8e90-0d1b318be2a8,mobile,,,,,
2025-01-25,19:01:52.441,Credit,BTC,Commission referral credit,,,,,$5.50 ,0.00000597 BTC ,,0.00014088 BTC ,,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,"92,002,365.775119 PEPE ",,,,,,,,,,,
2025-01-31,17:36:21.130,Sell,PEPEUSD,Limit,Taker,25.00 ,$550.37 ,($1.38),$554.49 ,,,0.00014088 BTC ,,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ","(38,135,070.043123 PEPE)",,"53,867,295.731996 PEPE ",2840140892421052,73771240682221716,2025-01-31,17:36:21.130,16dd1eab-5bdc-4ef1-b8e2-0b6d0f270902,mobile,,,,,
2025-01-31,17:36:21.130,Sell,PEPEUSD,Limit,Taker,25.00 ,$462.82 ,($1.16),"$1,016.15 ",,,0.00014088 BTC ,,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ","(32,062,500.0 PEPE)",,"21,804,795.731996 PEPE ",2840140892421051,73771240682221716,2025-01-31,17:36:21.130,16dd1eab-5bdc-4ef1-b8e2-0b6d0f270902,mobile,,,,,
2025-01-31,17:36:21.130,Sell,PEPEUSD,Limit,Maker,10.00 ,$314.64 ,($0.31),"$1,330.48 ",,,0.00014088 BTC ,,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ","(21,804,700.0 PEPE)",,95.731996 PEPE ,2840140892421053,73771240682221716,2025-01-31,17:36:21.130,16dd1eab-5bdc-4ef1-b8e2-0b6d0f270902,mobile,,,,,
2025-01-31,17:36:21.130,Sell,PEPEUSD,Limit,Maker,9.99702 ,$0.00 ,($0.00),"$1,330.48 ",,,0.00014088 BTC ,,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",(95.731929 PEPE),,0.000067 PEPE ,2840140892421055,73771240682221716,2025-01-31,17:36:21.130,16dd1eab-5bdc-4ef1-b8e2-0b6d0f270902,mobile,,,,,
2025-01-31,19:01:50.792,Credit,BTC,Commission referral credit,,,,,"$1,330.48 ",0.00000406 BTC ,,0.00014494 BTC ,,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ",,,0.000067 PEPE ,,,,,,,,,,,
2025-02-01,20:01:55.687,Buy,PEPEUSD,Limit,Maker,10.00 ,($378.32),($0.38),$951.78 ,,,0.00014494 BTC ,,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ","29,721,000.0 PEPE ",,"29,721,000.000067 PEPE ",2840140892654039,73771240697810939,2025-01-31,19:44:26.101,,web,,,,,
2025-02-01,20:01:55.687,Buy,PEPEUSD,Limit,Maker,10.00 ,($816.25),($0.82),$134.72 ,,,0.00014494 BTC ,,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ","64,125,000.0 PEPE ",,"93,846,000.000067 PEPE ",2840140892654041,73771240697810939,2025-01-31,19:44:26.101,,web,,,,,
2025-02-01,20:01:55.687,Buy,PEPEUSD,Limit,Maker,10.00 ,($132.43),($0.13),$2.16 ,,,0.00014494 BTC ,,,0.632245 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,589.505935 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,"19,481,365.650247 BONK ",,,0.0 FTM ,,,89.762095 RNDR ,,,"35,922.667964 ALI ","10,404,100.0 PEPE ",,"104,250,100.000067 PEPE ",2840140892654043,73771240697810939,2025-01-31,19:44:26.101,,web,,,,,
